Index	chrom	start	end	PeakID	2	3	4	5	CpG%	GC%
2865	chr3	81600000	81800000	bin_200kb_2863	0	0	0	0	0.006651	0.353787
2866	chr3	81800000	82000000	bin_200kb_2864	0	0	0	0	0.006591	0.366359
2867	chr3	82000000	82200000	bin_200kb_2865	0	0	0	0	0.005391	0.356177
2868	chr3	82200000	82400000	bin_200kb_2866	0	0	0	0	0.005561	0.350106
2869	chr3	82400000	82600000	bin_200kb_2867	0	0	0	0	0.005551	0.352596
2870	chr3	82600000	82800000	bin_200kb_2868	0	0	0	0	0.005451	0.355887
2871	chr3	82800000	83000000	bin_200kb_2869	0	0	0	0	0.005481	0.341455
2872	chr3	83000000	83200000	bin_200kb_2870	0	0	0	0	0.004561	0.332943
2873	chr3	83200000	83400000	bin_200kb_2871	0	0	0	0	0.005731	0.336784
2874	chr3	83400000	83600000	bin_200kb_2872	0	0	0	0	0.004781	0.339534
2875	chr3	83600000	83800000	bin_200kb_2873	0	0	0	0	0.004671	0.333863
2876	chr3	83800000	84000000	bin_200kb_2874	0	0	0	0	0.005471	0.342175
2877	chr3	84000000	84200000	bin_200kb_2875	0	0	0	0	0.005001	0.346605
2878	chr3	84200000	84400000	bin_200kb_2876	0	0	0	0	0.005581	0.343685
2879	chr3	84400000	84600000	bin_200kb_2877	0	0	0	0	0.005111	0.337674
2880	chr3	84600000	84800000	bin_200kb_2878	0	0	0	0	0.005031	0.350596
2881	chr3	84800000	85000000	bin_200kb_2879	0	0	0	0	0.005441	0.358477
2882	chr3	85000000	85200000	bin_200kb_2880	0	0	0	0	0.006501	0.336474
2883	chr3	85200000	85400000	bin_200kb_2881	0	0	0	0	0.005111	0.336474
2884	chr3	85400000	85600000	bin_200kb_2882	0	0	0	0	0.007091	0.337934
2885	chr3	85600000	85800000	bin_200kb_2883	0	0	0	0	0.005761	0.339164
2886	chr3	85800000	86000000	bin_200kb_2884	0	0	0	0	0.005721	0.351026
2887	chr3	86000000	86200000	bin_200kb_2885	0	0	0	0	0.006411	0.356137
2888	chr3	86200000	86400000	bin_200kb_2886	0	0	0	0	0.006151	0.340394
2889	chr3	86400000	86600000	bin_200kb_2887	0	0	0	0	0.005211	0.348026
2890	chr3	86600000	86800000	bin_200kb_2888	0	0	0	0	0.005641	0.361888
2891	chr3	86800000	87000000	bin_200kb_2889	0	0	0	0	0.005651	0.343555
2892	chr3	87000000	87200000	bin_200kb_2890	0	0	0	0	0.007431	0.369949
2893	chr3	87200000	87400000	bin_200kb_2891	0	0	0	0	0.006491	0.344895
2894	chr3	87400000	87600000	bin_200kb_2892	0	0	0	0	0.005331	0.357447
2895	chr3	87600000	87800000	bin_200kb_2893	0	0	0	0	0.006771	0.363918
2896	chr3	87800000	88000000	bin_200kb_2894	0	0	0	0	0.005211	0.351086
2897	chr3	88000000	88200000	bin_200kb_2895	0	0	0	0	0.009212	0.378931
2898	chr3	88200000	88400000	bin_200kb_2896	0	0	0	0	0.007471	0.37208
2899	chr3	88400000	88600000	bin_200kb_2897	0	0	0	0	0.005281	0.345315
2900	chr3	88600000	88800000	bin_200kb_2898	0	0	0	0	0.005051	0.345955
2901	chr3	88800000	89000000	bin_200kb_2899	0	0	0	0	0.005491	0.350816
2902	chr3	89000000	89200000	bin_200kb_2900	0	0	0	0	0.005801	0.351216
2903	chr3	89200000	89400000	bin_200kb_2901	0	0	0	0	0.006091	0.345795
2904	chr3	89400000	89600000	bin_200kb_2902	0	0	0	0	0.006471	0.343665
2905	chr3	89600000	89800000	bin_200kb_2903	0	0	0	0	0.004361	0.350186
2906	chr3	89800000	90000000	bin_200kb_2904	0	0	0	0	0.005371	0.365348
2907	chr3	90000000	90200000	bin_200kb_2905	0	0	0	0	0.005431	0.360608
2908	chr3	90200000	90400000	bin_200kb_2906	0	0	0	0	0.005841	0.363978
2909	chr3	90400000	90600000	bin_200kb_2907	0	0	0	0	0.009262	0.37402
2910	chr3	90600000	90800000	bin_200kb_2908	0	0	0	0	0.012835	0.353397
2911	chr3	90800000	91000000	bin_200kb_2909	0	0	0	0	0.015843	0.37581
2912	chr3	91000000	91200000	bin_200kb_2910	0	0	0	0	0.015803	0.37709
2913	chr3	91200000	91400000	bin_200kb_2911	0	0	0	0	0.013274	0.375021
2914	chr3	91400000	91600000	bin_200kb_2912	0	0	0	0	0.005812	0.370443
2915	chr3	91600000	91800000	bin_200kb_2913	0	0	0	0	0.016713	0.382941
2916	chr3	91800000	92000000	bin_200kb_2914	0	0	0	0	0.01677	0.384166
2917	chr3	92000000	92200000	bin_200kb_2915	0	0	0	0	0.016783	0.383171
2918	chr3	92200000	92400000	bin_200kb_2916	0	0	0	0	0.016593	0.383211
2919	chr3	92400000	92600000	bin_200kb_2917	0	0	0	0	0.016863	0.383151
2920	chr3	92600000	92800000	bin_200kb_2918	0	0	0	0	0.016653	0.383301
2921	chr3	92800000	93000000	bin_200kb_2919	0	0	0	0	0.016693	0.382461
2922	chr3	93000000	93200000	bin_200kb_2920	0	0	0	0	0.016793	0.383631
2923	chr3	93200000	93400000	bin_200kb_2921	0	0	0	0	0.016773	0.383321
2924	chr3	93400000	93600000	bin_200kb_2922	0	0	0	0	0.01676	0.382654
2925	chr3	93600000	93800000	bin_200kb_2923	0	0	0	0	0.016843	0.383813
2926	chr3	93800000	94000000	bin_200kb_2924	0	0	0	0	0.006391	0.370999
2927	chr3	94000000	94200000	bin_200kb_2925	0	0	0	0	0.008411	0.370889
2928	chr3	94200000	94400000	bin_200kb_2926	0	0	0	0	0.005361	0.379021
2929	chr3	94400000	94600000	bin_200kb_2927	0	0	0	0	0.004761	0.367899
2930	chr3	94600000	94800000	bin_200kb_2928	0	0	0	0	0.005431	0.363368
2931	chr3	94800000	95000000	bin_200kb_2929	0	0	0	0	0.004941	0.355027
2932	chr3	95000000	95200000	bin_200kb_2930	0	0	0	0	0.005621	0.342635
2933	chr3	95200000	95400000	bin_200kb_2931	0	0	0	0	0.005471	0.343715
2934	chr3	95400000	95600000	bin_200kb_2932	0	0	0	0	0.004831	0.339304
2935	chr3	95600000	95800000	bin_200kb_2933	0	0	0	0	0.005821	0.353157
2936	chr3	95800000	96000000	bin_200kb_2934	0	0	0	0	0.005521	0.339484
2937	chr3	96000000	96200000	bin_200kb_2935	0	0	0	0	0.004561	0.345855
2938	chr3	96200000	96400000	bin_200kb_2936	0	0	0	0	0.004991	0.344915
2939	chr3	96400000	96600000	bin_200kb_2937	0	0	0	0	0.006031	0.352706
2940	chr3	96600000	96800000	bin_200kb_2938	0	0	0	0	0.005901	0.365398
2941	chr3	96800000	97000000	bin_200kb_2939	0	0	0	0	0.007261	0.349786
2942	chr3	97000000	97200000	bin_200kb_2940	0	0	0	0	0.005471	0.350756
2943	chr3	97200000	97400000	bin_200kb_2941	0	0	0	0	0.006181	0.364048
2944	chr3	97400000	97600000	bin_200kb_2942	0	0	0	0	0.005481	0.346065
2945	chr3	97600000	97800000	bin_200kb_2943	0	0	0	0	0.005371	0.358497
2946	chr3	97800000	98000000	bin_200kb_2944	0	0	0	0	0.007411	0.367899
2947	chr3	98000000	98200000	bin_200kb_2945	0	0	0	0	0.006141	0.363408
2948	chr3	98200000	98400000	bin_200kb_2946	0	0	0	0	0.005401	0.37537
2949	chr3	98400000	98600000	bin_200kb_2947	0	0	0	0	0.004641	0.369369
2950	chr3	98600000	98800000	bin_200kb_2948	0	0	0	0	0.007311	0.380041
2951	chr3	98800000	99000000	bin_200kb_2949	0	0	0	0	0.008801	0.384382
2952	chr3	99000000	99200000	bin_200kb_2950	0	0	0	0	0.004861	0.37524
2953	chr3	99200000	99400000	bin_200kb_2951	0	0	0	0	0.004671	0.365208
2954	chr3	99400000	99600000	bin_200kb_2952	0	0	0	0	0.005011	0.368899
2955	chr3	99600000	99800000	bin_200kb_2953	0	0	0	0	0.006421	0.385532
2956	chr3	99800000	100000000	bin_200kb_2954	0	0	0	0	0.007721	0.393963
2957	chr3	100000000	100200000	bin_200kb_2955	0	0	0	0	0.006671	0.381881
2958	chr3	100200000	100400000	bin_200kb_2956	0	0	0	0	0.008491	0.394513
2959	chr3	100400000	100600000	bin_200kb_2957	0	0	0	0	0.008791	0.409936
2960	chr3	100600000	100800000	bin_200kb_2958	0	0	0	0	0.007621	0.386692
2961	chr3	100800000	101000000	bin_200kb_2959	0	0	0	0	0.006181	0.364718
2962	chr3	101000000	101200000	bin_200kb_2960	0	0	0	0	0.005131	0.37642
2963	chr3	101200000	101400000	bin_200kb_2961	0	0	0	0	0.005371	0.382151
2964	chr3	101400000	101600000	bin_200kb_2962	0	0	0	0	0.008011	0.387012
2965	chr3	101600000	101800000	bin_200kb_2963	0	0	0	0	0.014903	0.430959
2966	chr3	101800000	102000000	bin_200kb_2964	0	0	0	0	0.009312	0.396563
2967	chr3	102000000	102200000	bin_200kb_2965	0	0	0	0	0.005511	0.383911
2968	chr3	102200000	102400000	bin_200kb_2966	0	0	0	0	0.005611	0.37791
2969	chr3	102400000	102600000	bin_200kb_2967	0	0	0	0	0.006131	0.357027
2970	chr3	102600000	102800000	bin_200kb_2968	0	0	0	0	0.005151	0.371179
2971	chr3	102800000	103000000	bin_200kb_2969	0	0	0	0	0.004371	0.351486
2972	chr3	103000000	103200000	bin_200kb_2970	0	0	0	0	0.005301	0.350516
2973	chr3	103200000	103400000	bin_200kb_2971	0	0	0	0	0.006621	0.361628
2974	chr3	103400000	103600000	bin_200kb_2972	0	0	0	0	0.005911	0.347876
2975	chr3	103600000	103800000	bin_200kb_2973	0	0	0	0	0.004321	0.346805
2976	chr3	103800000	104000000	bin_200kb_2974	0	0	0	0	0.005171	0.334163
2977	chr3	104000000	104200000	bin_200kb_2975	0	0	0	0	0.004801	0.347886
2978	chr3	104200000	104400000	bin_200kb_2976	0	0	0	0	0.004691	0.351846
2979	chr3	104400000	104600000	bin_200kb_2977	0	0	0	0	0.005921	0.359307
2980	chr3	104600000	104800000	bin_200kb_2978	0	0	0	0	0.005021	0.353807
2981	chr3	104800000	105000000	bin_200kb_2979	0	0	0	0	0.005251	0.348876
2982	chr3	105000000	105200000	bin_200kb_2980	0	0	0	0	0.005961	0.364098
2983	chr3	105200000	105400000	bin_200kb_2981	0	0	0	0	0.005551	0.350876
2984	chr3	105400000	105600000	bin_200kb_2982	0	0	0	0	0.005361	0.351206
2985	chr3	105600000	105800000	bin_200kb_2983	0	0	0	0	0.006061	0.371229
2986	chr3	105800000	106000000	bin_200kb_2984	0	0	0	0	0.007311	0.359107
2987	chr3	106000000	106200000	bin_200kb_2985	0	0	0	0	0.007691	0.370159
2988	chr3	106200000	106400000	bin_200kb_2986	0	0	0	0	0.005111	0.359698
2989	chr3	106400000	106600000	bin_200kb_2987	0	0	0	0	0.005971	0.365398
2990	chr3	106600000	106800000	bin_200kb_2988	0	0	0	0	0.006741	0.364368
2991	chr3	106800000	107000000	bin_200kb_2989	0	0	0	0	0.007231	0.369939
2992	chr3	107000000	107200000	bin_200kb_2990	0	0	0	0	0.006031	0.37468
2993	chr3	107200000	107400000	bin_200kb_2991	0	0	0	0	0.006611	0.37539
2994	chr3	107400000	107600000	bin_200kb_2992	0	0	0	0	0.007241	0.383671
2995	chr3	107600000	107800000	bin_200kb_2993	0	0	0	0	0.006771	0.365829
2996	chr3	107800000	108000000	bin_200kb_2994	0	0	0	0	0.008571	0.400324
2997	chr3	108000000	108200000	bin_200kb_2995	0	0	0	0	0.010432	0.408505
2998	chr3	108200000	108400000	bin_200kb_2996	0	0	0	0	0.006251	0.384021
2999	chr3	108400000	108600000	bin_200kb_2997	0	0	0	0	0.005861	0.384772
3000	chr3	108600000	108800000	bin_200kb_2998	0	0	0	0	0.005211	0.355477
3001	chr3	108800000	109000000	bin_200kb_2999	0	0	0	0	0.007941	0.37227
3002	chr3	109000000	109200000	bin_200kb_3000	0	0	0	0	0.006011	0.370669
3003	chr3	109200000	109400000	bin_200kb_3001	0	0	0	0	0.009442	0.402394
3004	chr3	109400000	109600000	bin_200kb_3002	0	0	0	0	0.007461	0.385492
3005	chr3	109600000	109800000	bin_200kb_3003	0	0	0	0	0.006731	0.37614
3006	chr3	109800000	110000000	bin_200kb_3004	0	0	0	0	0.005291	0.362418
3007	chr3	110000000	110200000	bin_200kb_3005	0	0	0	0	0.004931	0.350806
3008	chr3	110200000	110400000	bin_200kb_3006	0	0	0	0	0.005231	0.354267
3009	chr3	110400000	110600000	bin_200kb_3007	0	0	0	0	0.005191	0.353497
3010	chr3	110600000	110800000	bin_200kb_3008	0	0	0	0	0.005481	0.37394
3011	chr3	110800000	111000000	bin_200kb_3009	0	0	0	0	0.005561	0.361748
3012	chr3	111000000	111200000	bin_200kb_3010	0	0	0	0	0.007391	0.380101
3013	chr3	111200000	111400000	bin_200kb_3011	0	0	0	0	0.004561	0.383031
3014	chr3	111400000	111600000	bin_200kb_3012	0	0	0	0	0.004481	0.37205
3015	chr3	111600000	111800000	bin_200kb_3013	0	0	0	0	0.006301	0.392833
3016	chr3	111800000	112000000	bin_200kb_3014	0	0	0	0	0.007941	0.391213
3017	chr3	112000000	112200000	bin_200kb_3015	0	0	0	0	0.008421	0.411206
3018	chr3	112200000	112400000	bin_200kb_3016	0	0	0	0	0.005611	0.368579
3019	chr3	112400000	112600000	bin_200kb_3017	0	0	0	0	0.007741	0.388992
3020	chr3	112600000	112800000	bin_200kb_3018	0	0	0	0	0.007911	0.402924
3021	chr3	112800000	113000000	bin_200kb_3019	0	0	0	0	0.005611	0.381901
3022	chr3	113000000	113200000	bin_200kb_3020	0	0	0	0	0.009522	0.409956
3023	chr3	113200000	113400000	bin_200kb_3021	0	0	0	0	0.011362	0.457023
3024	chr3	113400000	113600000	bin_200kb_3022	0	0	0	0	0.007641	0.379271
3025	chr3	113600000	113800000	bin_200kb_3023	0	0	0	0	0.010502	0.411986
3026	chr3	113800000	114000000	bin_200kb_3024	0	0	0	0	0.010662	0.406665
3027	chr3	114000000	114200000	bin_200kb_3025	0	0	0	0	0.007591	0.389452
3028	chr3	114200000	114400000	bin_200kb_3026	0	0	0	0	0.007581	0.413156
3029	chr3	114400000	114600000	bin_200kb_3027	0	0	0	0	0.006801	0.379921
3030	chr3	114600000	114800000	bin_200kb_3028	0	0	0	0	0.005551	0.360088
3031	chr3	114800000	115000000	bin_200kb_3029	0	0	0	0	0.006081	0.355337
3032	chr3	115000000	115200000	bin_200kb_3030	0	0	0	0	0.004641	0.333463
3033	chr3	115200000	115400000	bin_200kb_3031	0	0	0	0	0.005281	0.378271
3034	chr3	115400000	115600000	bin_200kb_3032	0	0	0	0	0.004851	0.379921
3035	chr3	115600000	115800000	bin_200kb_3033	0	0	0	0	0.006821	0.388092
3036	chr3	115800000	116000000	bin_200kb_3034	0	0	0	0	0.006151	0.381541
3037	chr3	116000000	116200000	bin_200kb_3035	0	0	0	0	0.006251	0.37362
3038	chr3	116200000	116400000	bin_200kb_3036	0	0	0	0	0.006731	0.37487
3039	chr3	116400000	116600000	bin_200kb_3037	0	0	0	0	0.005881	0.37639
3040	chr3	116600000	116800000	bin_200kb_3038	0	0	0	0	0.005591	0.37277
3041	chr3	116800000	117000000	bin_200kb_3039	0	0	0	0	0.005201	0.356117
3042	chr3	117000000	117200000	bin_200kb_3040	0	0	0	0	0.007161	0.37621
3043	chr3	117200000	117400000	bin_200kb_3041	0	0	0	0	0.005341	0.364418
3044	chr3	117400000	117600000	bin_200kb_3042	0	0	0	0	0.005921	0.367249
3045	chr3	117600000	117800000	bin_200kb_3043	0	0	0	0	0.006271	0.3727
3046	chr3	117800000	118000000	bin_200kb_3044	0	0	0	0	0.004991	0.361368
3047	chr3	118000000	118200000	bin_200kb_3045	0	0	0	0	0.004671	0.350776
3048	chr3	118200000	118400000	bin_200kb_3046	0	0	0	0	0.005091	0.358997
3049	chr3	118400000	118600000	bin_200kb_3047	0	0	0	0	0.004241	0.367349
3050	chr3	118600000	118800000	bin_200kb_3048	0	0	0	0	0.006041	0.392333
3051	chr3	118800000	119000000	bin_200kb_3049	0	0	0	0	0.006681	0.405635
3052	chr3	119000000	119200000	bin_200kb_3050	0	0	0	0	0.007651	0.386662
3053	chr3	119200000	119400000	bin_200kb_3051	0	0	0	0	0.009592	0.415346
3054	chr3	119400000	119600000	bin_200kb_3052	0	0	0	0	0.010292	0.410596
3055	chr3	119600000	119800000	bin_200kb_3053	0	0	0	0	0.008902	0.429919
3056	chr3	119800000	120000000	bin_200kb_3054	0	0	0	0	0.008111	0.389942
3057	chr3	120000000	120200000	bin_200kb_3055	0	0	0	0	0.010382	0.389362
3058	chr3	120200000	120400000	bin_200kb_3056	0	0	0	0	0.007011	0.404445
3059	chr3	120400000	120600000	bin_200kb_3057	0	0	0	0	0.008972	0.4349
3060	chr3	120600000	120800000	bin_200kb_3058	0	0	0	0	0.007071	0.406735
3061	chr3	120800000	121000000	bin_200kb_3059	0	0	0	0	0.005091	0.379831
3062	chr3	121000000	121200000	bin_200kb_3060	0	0	0	0	0.005691	0.37539
3063	chr3	121200000	121400000	bin_200kb_3061	0	0	0	0	0.004531	0.350136
3064	chr3	121400000	121600000	bin_200kb_3062	0	0	0	0	0.007071	0.379711
3065	chr3	121600000	121800000	bin_200kb_3063	0	0	0	0	0.009442	0.418917
3066	chr3	121800000	122000000	bin_200kb_3064	0	0	0	0	0.006981	0.364258
3067	chr3	122000000	122200000	bin_200kb_3065	0	0	0	0	0.007571	0.408135
3068	chr3	122200000	122400000	bin_200kb_3066	0	0	0	0	0.008331	0.411466
3069	chr3	122400000	122600000	bin_200kb_3067	0	0	0	0	0.009902	0.385502
3070	chr3	122600000	122800000	bin_200kb_3068	0	0	0	0	0.009222	0.414876
3071	chr3	122800000	123000000	bin_200kb_3069	0	0	0	0	0.007201	0.383851
3072	chr3	123000000	123200000	bin_200kb_3070	0	0	0	0	0.012672	0.472836
3073	chr3	123200000	123400000	bin_200kb_3071	0	0	0	0	0.009742	0.413646
3074	chr3	123400000	123600000	bin_200kb_3072	0	0	0	0	0.015633	0.494809
3075	chr3	123600000	123800000	bin_200kb_3073	0	0	0	0	0.010212	0.472576
3076	chr3	123800000	124000000	bin_200kb_3074	0	0	0	0	0.006981	0.420967
3077	chr3	124000000	124200000	bin_200kb_3075	0	0	0	0	0.008051	0.430309
3078	chr3	124200000	124400000	bin_200kb_3076	0	0	0	0	0.006431	0.434219
3079	chr3	124400000	124600000	bin_200kb_3077	0	0	0	0	0.006711	0.414036
3080	chr3	124600000	124800000	bin_200kb_3078	0	0	0	0	0.008701	0.432289
3081	chr3	124800000	125000000	bin_200kb_3079	0	0	0	0	0.012172	0.453883
3082	chr3	125000000	125200000	bin_200kb_3080	0	0	0	0	0.010952	0.445701
3083	chr3	125200000	125400000	bin_200kb_3081	0	0	0	0	0.007791	0.381361
3084	chr3	125400000	125600000	bin_200kb_3082	0	0	0	0	0.009872	0.413786
3085	chr3	125600000	125800000	bin_200kb_3083	0	0	0	0	0.010502	0.43679
3086	chr3	125800000	126000000	bin_200kb_3084	0	0	0	0	0.010492	0.442981
3087	chr3	126000000	126200000	bin_200kb_3085	0	0	0	0	0.010962	0.458583
3088	chr3	126200000	126400000	bin_200kb_3086	0	0	0	0	0.010792	0.434119
3089	chr3	126400000	126600000	bin_200kb_3087	0	0	0	0	0.018223	0.508541
3090	chr3	126600000	126800000	bin_200kb_3088	0	0	0	0	0.009762	0.430209
3091	chr3	126800000	127000000	bin_200kb_3089	0	0	0	0	0.009672	0.456023
3092	chr3	127000000	127200000	bin_200kb_3090	0	0	0	0	0.019773	0.555709
3093	chr3	127200000	127400000	bin_200kb_3091	0	0	0	0	0.009802	0.456803
3094	chr3	127400000	127600000	bin_200kb_3092	0	0	0	0	0.012752	0.49992
3095	chr3	127600000	127800000	bin_200kb_3093	0	0	0	0	0.018193	0.505421
3096	chr3	127800000	128000000	bin_200kb_3094	0	0	0	0	0.011432	0.43965
3097	chr3	128000000	128200000	bin_200kb_3095	0	0	0	0	0.014602	0.458713
3098	chr3	128200000	128400000	bin_200kb_3096	0	0	0	0	0.008751	0.457673
3099	chr3	128400000	128600000	bin_200kb_3097	0	0	0	0	0.024954	0.567591
3100	chr3	128600000	128800000	bin_200kb_3098	0	0	0	0	0.020604	0.485828
3101	chr3	128800000	129000000	bin_200kb_3099	0	0	0	0	0.014212	0.476966
3102	chr3	129000000	129200000	bin_200kb_3100	0	0	0	0	0.019063	0.514452
3103	chr3	129200000	129400000	bin_200kb_3101	0	0	0	0	0.016433	0.463034
3104	chr3	129400000	129600000	bin_200kb_3102	0	0	0	0	0.012202	0.462014
3105	chr3	129600000	129800000	bin_200kb_3103	0	0	0	0	0.015783	0.467125
3106	chr3	129800000	130000000	bin_200kb_3104	0	0	0	0	0.008852	0.393433
3107	chr3	130000000	130200000	bin_200kb_3105	0	0	0	0	0.016633	0.475406
3108	chr3	130200000	130400000	bin_200kb_3106	0	0	0	0	0.006801	0.389502
3109	chr3	130400000	130600000	bin_200kb_3107	0	0	0	0	0.006541	0.388432
3110	chr3	130600000	130800000	bin_200kb_3108	0	0	0	0	0.006361	0.386952
3111	chr3	130800000	131000000	bin_200kb_3109	0	0	0	0	0.009082	0.401364
3112	chr3	131000000	131200000	bin_200kb_3110	0	0	0	0	0.006681	0.384862
3113	chr3	131200000	131400000	bin_200kb_3111	0	0	0	0	0.005681	0.394663
3114	chr3	131400000	131600000	bin_200kb_3112	0	0	0	0	0.005391	0.379861
3115	chr3	131600000	131800000	bin_200kb_3113	0	0	0	0	0.005231	0.387372
3116	chr3	131800000	132000000	bin_200kb_3114	0	0	0	0	0.005881	0.37811
3117	chr3	132000000	132200000	bin_200kb_3115	0	0	0	0	0.006091	0.395823
3118	chr3	132200000	132400000	bin_200kb_3116	0	0	0	0	0.007011	0.398884
3119	chr3	132400000	132600000	bin_200kb_3117	0	0	0	0	0.008541	0.365659
3120	chr3	132600000	132800000	bin_200kb_3118	0	0	0	0	0.007471	0.369859
3121	chr3	132800000	133000000	bin_200kb_3119	0	0	0	0	0.005981	0.393123
3122	chr3	133000000	133200000	bin_200kb_3120	0	0	0	0	0.007181	0.400484
3123	chr3	133200000	133400000	bin_200kb_3121	0	0	0	0	0.005851	0.395603
3124	chr3	133400000	133600000	bin_200kb_3122	0	0	0	0	0.010662	0.449742
3125	chr3	133600000	133800000	bin_200kb_3123	0	0	0	0	0.009442	0.398634
3126	chr3	133800000	134000000	bin_200kb_3124	0	0	0	0	0.011402	0.475806
3127	chr3	134000000	134200000	bin_200kb_3125	0	0	0	0	0.010952	0.461304
3128	chr3	134200000	134400000	bin_200kb_3126	0	0	0	0	0.009712	0.406305
3129	chr3	134400000	134600000	bin_200kb_3127	0	0	0	0	0.010282	0.421948
3130	chr3	134600000	134800000	bin_200kb_3128	0	0	0	0	0.009882	0.475246
3131	chr3	134800000	135000000	bin_200kb_3129	0	0	0	0	0.007531	0.456843
3132	chr3	135000000	135200000	bin_200kb_3130	0	0	0	0	0.008101	0.43777
3133	chr3	135200000	135400000	bin_200kb_3131	0	0	0	0	0.007071	0.417137
3134	chr3	135400000	135600000	bin_200kb_3132	0	0	0	0	0.006171	0.400864
3135	chr3	135600000	135800000	bin_200kb_3133	0	0	0	0	0.006021	0.408085
3136	chr3	135800000	136000000	bin_200kb_3134	0	0	0	0	0.005911	0.409025
3137	chr3	136000000	136200000	bin_200kb_3135	0	0	0	0	0.006901	0.386942
3138	chr3	136200000	136400000	bin_200kb_3136	0	0	0	0	0.010942	0.433329
3139	chr3	136400000	136600000	bin_200kb_3137	0	0	0	0	0.009862	0.387262
3140	chr3	136600000	136800000	bin_200kb_3138	0	0	0	0	0.009162	0.387282
3141	chr3	136800000	137000000	bin_200kb_3139	0	0	0	0	0.012362	0.418367
3142	chr3	137000000	137200000	bin_200kb_3140	0	0	0	0	0.007781	0.424408
3143	chr3	137200000	137400000	bin_200kb_3141	0	0	0	0	0.005631	0.399594
3144	chr3	137400000	137600000	bin_200kb_3142	0	0	0	0	0.005821	0.389002
3145	chr3	137600000	137800000	bin_200kb_3143	0	0	0	0	0.006741	0.389822
3146	chr3	137800000	138000000	bin_200kb_3144	0	0	0	0	0.006371	0.404225
3147	chr3	138000000	138200000	bin_200kb_3145	0	0	0	0	0.007861	0.428369
3148	chr3	138200000	138400000	bin_200kb_3146	0	0	0	0	0.008451	0.391983
3149	chr3	138400000	138600000	bin_200kb_3147	0	0	0	0	0.011612	0.463554
3150	chr3	138600000	138800000	bin_200kb_3148	0	0	0	0	0.009242	0.399044
3151	chr3	138800000	139000000	bin_200kb_3149	0	0	0	0	0.017073	0.454283
3152	chr3	139000000	139200000	bin_200kb_3150	0	0	0	0	0.010142	0.395873
3153	chr3	139200000	139400000	bin_200kb_3151	0	0	0	0	0.007631	0.446601
3154	chr3	139400000	139600000	bin_200kb_3152	0	0	0	0	0.005601	0.411776
3155	chr3	139600000	139800000	bin_200kb_3153	0	0	0	0	0.006711	0.422088
3156	chr3	139800000	140000000	bin_200kb_3154	0	0	0	0	0.005521	0.397074
3157	chr3	140000000	140200000	bin_200kb_3155	0	0	0	0	0.006541	0.431129
3158	chr3	140200000	140400000	bin_200kb_3156	0	0	0	0	0.005601	0.420187
3159	chr3	140400000	140600000	bin_200kb_3157	0	0	0	0	0.007561	0.431589
3160	chr3	140600000	140800000	bin_200kb_3158	0	0	0	0	0.006181	0.393183
3161	chr3	140800000	141000000	bin_200kb_3159	0	0	0	0	0.005831	0.406645
3162	chr3	141000000	141200000	bin_200kb_3160	0	0	0	0	0.011732	0.444711
3163	chr3	141200000	141400000	bin_200kb_3161	0	0	0	0	0.010972	0.451632
3164	chr3	141400000	141600000	bin_200kb_3162	0	0	0	0	0.012322	0.424418
3165	chr3	141600000	141800000	bin_200kb_3163	0	0	0	0	0.010242	0.4349
3166	chr3	141800000	142000000	bin_200kb_3164	0	0	0	0	0.012432	0.427278
3167	chr3	142000000	142200000	bin_200kb_3165	0	0	0	0	0.009172	0.397914
3168	chr3	142200000	142400000	bin_200kb_3166	0	0	0	0	0.010122	0.410446
3169	chr3	142400000	142600000	bin_200kb_3167	0	0	0	0	0.008972	0.37426
3170	chr3	142600000	142800000	bin_200kb_3168	0	0	0	0	0.007461	0.385922
3171	chr3	142800000	143000000	bin_200kb_3169	0	0	0	0	0.010452	0.402494
3172	chr3	143000000	143200000	bin_200kb_3170	0	0	0	0	0.011422	0.396353
3173	chr3	143200000	143400000	bin_200kb_3171	0	0	0	0	0.007501	0.416717
3174	chr3	143400000	143600000	bin_200kb_3172	0	0	0	0	0.005961	0.385562
3175	chr3	143600000	143800000	bin_200kb_3173	0	0	0	0	0.006061	0.379711
3176	chr3	143800000	144000000	bin_200kb_3174	0	0	0	0	0.007391	0.399104
3177	chr3	144000000	144200000	bin_200kb_3175	0	0	0	0	0.005731	0.370369
3178	chr3	144200000	144400000	bin_200kb_3176	0	0	0	0	0.004621	0.360728
3179	chr3	144400000	144600000	bin_200kb_3177	0	0	0	0	0.005451	0.353147
3180	chr3	144600000	144800000	bin_200kb_3178	0	0	0	0	0.004551	0.340955
3181	chr3	144800000	145000000	bin_200kb_3179	0	0	0	0	0.004811	0.350176
3182	chr3	145000000	145200000	bin_200kb_3180	0	0	0	0	0.004601	0.353367
3183	chr3	145200000	145400000	bin_200kb_3181	0	0	0	0	0.005351	0.349606
3184	chr3	145400000	145600000	bin_200kb_3182	0	0	0	0	0.005731	0.340995
3185	chr3	145600000	145800000	bin_200kb_3183	0	0	0	0	0.005401	0.349516
3186	chr3	145800000	146000000	bin_200kb_3184	0	0	0	0	0.004711	0.345275
3187	chr3	146000000	146200000	bin_200kb_3185	0	0	0	0	0.007121	0.355947
3188	chr3	146200000	146400000	bin_200kb_3186	0	0	0	0	0.006461	0.360888
